DIA_SEMANA;HORA;TEMPERATURA;UMIDADE;VELOCIDADE_VENTO;VISIBILIDADE;RADIACAO_SOLAR;CHUVA;NEVE;ESTACAO;FERIADO;FUNCIONAMENTO;BICICLETAS_ALUGADAS
sab;5;16.7;93;2.8;360;0;4.5;0;outono;não;não;0
sab;6;16.5;96;2.3;417;0;8.5;0;outono;não;não;0
sab;7;16.5;97;2.3;364;0;9.5;0;outono;não;sim;5
sab;8;16.6;97;2;457;0.01;9;0;outono;não;sim;6
sab;9;16.7;97;2.9;550;0.05;6;0;outono;não;sim;5
sab;10;17;97;1.5;676;0.15;6;0;outono;não;sim;2
sab;11;17.5;95;2;1214;0.35;3.5;0;outono;não;sim;20
sab;12;18;92;2.9;1999;0.45;1;0;outono;não;sim;130
sab;13;17.7;89;5;2000;0.62;0.5;0;outono;não;sim;529
sab;14;19.3;79;3.6;2000;1.36;0;0;outono;não;sim;941
sab;15;21;67;4.1;2000;2.05;0;0;outono;não;sim;1236
sab;16;21.5;62;3.4;2000;1.26;0;0;outono;não;sim;1601
sab;17;21.1;64;1.2;2000;0.4;0;0;outono;não;sim;1870
sab;18;20.5;66;1.2;2000;0.16;0;0;outono;não;sim;2012
sab;19;19.7;72;0.6;2000;0;0;0;outono;não;sim;1761
sab;20;19.4;67;0.8;2000;0;0;0;outono;não;sim;1567
sab;21;18.5;78;0.1;2000;0;0;0;outono;não;sim;1731
sab;22;17.7;78;0.3;2000;0;0;0;outono;não;sim;1459
sab;23;16.9;84;0.9;2000;0;0;0;outono;não;sim;1162
dom;0;16.3;86;0.3;2000;0;0;0;outono;não;sim;1049
dom;1;16;88;1.2;2000;0;0;0;outono;não;sim;768
dom;2;15.7;88;0.4;2000;0;0;0;outono;não;sim;538
dom;3;15.5;88;1.7;1998;0;0;0;outono;não;sim;372
dom;4;15.1;90;1.2;850;0;0;0;outono;não;sim;255
dom;5;15.1;89;1.1;1615;0;0;0;outono;não;sim;146
dom;6;14.8;89;0.2;1490;0;0;0;outono;não;sim;189
dom;7;14.3;89;0.6;1165;0.03;0;0;outono;não;sim;345
dom;8;14.6;71;1;1896;0.43;0;0;outono;não;sim;589
dom;9;16.2;60;1.9;1899;1.16;0;0;outono;não;sim;753
dom;10;18.1;56;2.6;1720;1.79;0;0;outono;não;sim;932
dom;11;19.1;56;2.4;1802;2.15;0;0;outono;não;sim;1188
dom;12;19.8;46;2.5;1837;2.3;0;0;outono;não;sim;1516
dom;13;20.1;41;3;1963;2.34;0;0;outono;não;sim;1714
dom;14;20.2;42;2.8;1832;1.87;0;0;outono;não;sim;1987
dom;15;20.4;36;2.8;2000;1.56;0;0;outono;não;sim;2167
dom;16;20.7;34;2;2000;1.23;0;0;outono;não;sim;2270
dom;17;19.4;32;3.2;2000;0.63;0;0;outono;não;sim;2255
dom;18;17.9;29;2.8;2000;0.16;0;0;outono;não;sim;2069
dom;19;16.6;36;1.4;2000;0;0;0;outono;não;sim;1608
dom;20;15.5;37;1.9;2000;0;0;0;outono;não;sim;1519
dom;21;14.4;36;1;2000;0;0;0;outono;não;sim;1385
dom;22;13.6;38;1.5;2000;0;0;0;outono;não;sim;1160
dom;23;12.9;38;1.5;2000;0;0;0;outono;não;sim;840
seg;0;12.3;44;0.8;2000;0;0;0;outono;não;sim;711
seg;1;11.7;52;1.1;2000;0;0;0;outono;não;sim;390
seg;2;11.1;56;1.4;2000;0;0;0;outono;não;sim;265
seg;3;10.8;59;0.5;2000;0;0;0;outono;não;sim;192
seg;4;10.4;61;0.6;2000;0;0;0;outono;não;sim;123
seg;5;9.8;63;0.5;2000;0;0;0;outono;não;sim;215
seg;6;9.5;68;0.9;2000;0;0;0;outono;não;sim;503
seg;7;9.2;72;1;2000;0.01;0;0;outono;não;sim;1206
seg;8;9.9;66;1.2;2000;0.35;0;0;outono;não;sim;2005
seg;9;12.2;51;0.7;1918;1.02;0;0;outono;não;sim;1166
seg;10;15;44;0.5;1839;1.48;0;0;outono;não;sim;943
seg;11;17.9;39;1.3;1873;2.06;0;0;outono;não;sim;1117
seg;12;19.2;31;0.5;1994;2.4;0;0;outono;não;sim;1238
seg;13;20.2;28;1.3;2000;2.25;0;0;outono;não;sim;1303
seg;14;20.2;24;1.5;2000;1.8;0;0;outono;não;sim;1358
seg;15;20.6;26;1.2;2000;1.76;0;0;outono;não;sim;1502
seg;16;20.3;25;1.8;2000;1.15;0;0;outono;não;sim;1603
seg;17;20;28;0.7;2000;0.79;0;0;outono;não;sim;2127
seg;18;18.1;39;1;2000;0.21;0;0;outono;não;sim;2787
seg;19;16.4;42;1.8;2000;0;0;0;outono;não;sim;2150
seg;20;15.5;45;2.2;2000;0;0;0;outono;não;sim;1838
seg;21;15.1;48;2.6;2000;0;0;0;outono;não;sim;1788
seg;22;14.4;49;1.1;2000;0;0;0;outono;não;sim;1636
seg;23;13.5;55;0.5;2000;0;0;0;outono;não;sim;1196
ter;0;12.6;54;0.2;2000;0;0;0;outono;sim;não;0
ter;1;12;58;0.7;2000;0;0;0;outono;sim;não;0
ter;2;11.4;65;1.1;2000;0;0;0;outono;sim;não;0
ter;3;11;66;0.9;2000;0;0;0;outono;sim;não;0
ter;4;11;63;0.8;2000;0;0;0;outono;sim;não;0
ter;5;10.8;64;0.8;2000;0;0;0;outono;sim;não;0
ter;6;10.8;69;0.8;2000;0;0;0;outono;sim;não;0
ter;7;10.9;70;0.7;2000;0;0;0;outono;sim;não;0
ter;8;11.4;66;0.8;1991;0.18;0;0;outono;sim;não;0
ter;9;12.8;57;1.2;1838;0.55;0;0;outono;sim;não;0
ter;10;14.8;51;1;1998;1.07;0;0;outono;sim;não;0
ter;11;16.4;45;0.7;2000;1.22;0;0;outono;sim;não;0
ter;12;18.3;40;0.6;1995;1.82;0;0;outono;sim;não;0
ter;13;19.2;39;1;2000;1.66;0;0;outono;sim;não;0
ter;14;18.8;39;1.6;2000;0.67;0;0;outono;sim;não;0
ter;15;18.3;40;1.2;2000;0.33;0;0;outono;sim;não;0
ter;16;19;39;1.4;2000;0.89;0;0;outono;sim;não;0
ter;17;18.4;39;2.1;2000;0.45;0;0;outono;sim;não;0
ter;18;17.7;43;1.5;2000;0.05;0;0;outono;sim;não;0
ter;19;17.3;47;2.2;2000;0;0;0;outono;sim;não;0
ter;20;17;49;1.4;2000;0;0;0;outono;sim;não;0
ter;21;16.8;52;1.6;2000;0;0;0;outono;sim;não;0
ter;22;16.7;55;1.9;2000;0;0;0;outono;sim;não;0
ter;23;16.6;53;1.1;2000;0;0;0;outono;sim;não;0
qua;0;16.6;53;0.9;2000;0;0;0;outono;não;sim;643
qua;1;16.6;57;1.5;2000;0;0;0;outono;não;sim;144
qua;2;14.4;91;0.4;402;0;4.5;0;outono;não;sim;55
qua;3;14.3;95;1;967;0;2.5;0;outono;não;sim;90
qua;4;14.3;92;2;714;0;0;0;outono;não;sim;82
qua;5;13.6;89;2.7;990;0;0;0;outono;não;sim;152
qua;6;12.6;86;1.9;1430;0;0;0;outono;não;sim;441
qua;7;12.3;84;3.2;1220;0;0;0;outono;não;sim;1220
qua;8;11.8;80;3.7;1518;0.16;0;0;outono;não;sim;2082
qua;9;12;72;3.3;1650;0.68;0;0;outono;não;sim;1097
qua;10;12;61;4.1;1981;0.86;0;0;outono;não;sim;792
qua;11;12.7;50;3.3;1999;1.61;0;0;outono;não;sim;914
qua;12;13.7;43;3.4;1980;1.65;0;0;outono;não;sim;1006
qua;13;14.3;43;3.6;1995;1.86;0;0;outono;não;sim;1015
qua;14;14;43;2.8;2000;1.13;0;0;outono;não;sim;1041
qua;15;13.7;44;3.9;2000;0.83;0;0;outono;não;sim;1171
qua;16;13.8;43;3.7;2000;0.74;0;0;outono;não;sim;1363
qua;17;13.1;45;3.1;2000;0.62;0;0;outono;não;sim;1775
qua;18;12.2;45;3.1;2000;0.16;0;0;outono;não;sim;2514
qua;19;11.3;50;1.1;2000;0;0;0;outono;não;sim;1723
qua;20;10.6;48;2;2000;0;0;0;outono;não;sim;1489
qua;21;9.9;50;1.2;2000;0;0;0;outono;não;sim;1445
qua;22;9.2;55;0.9;2000;0;0;0;outono;não;sim;1255
qua;23;8.5;52;0.6;2000;0;0;0;outono;não;sim;901
qui;0;7.9;53;0.9;2000;0;0;0;outono;não;sim;707
qui;1;7.3;59;0.1;2000;0;0;0;outono;não;sim;541
qui;2;7.1;64;0.9;2000;0;0;0;outono;não;sim;341
qui;3;6.7;71;1;2000;0;0;0;outono;não;sim;218
qui;4;6.6;69;0.9;2000;0;0;0;outono;não;sim;145
qui;5;6.6;73;1.1;2000;0;0;0;outono;não;sim;197
qui;6;6.6;65;1.6;2000;0;0;0;outono;não;sim;518
qui;7;6.3;65;1;2000;0.01;0;0;outono;não;sim;1233
qui;8;7;56;3.1;1971;0.44;0;0;outono;não;sim;2000
qui;9;8.4;49;2.6;2000;1.17;0;0;outono;não;sim;1070
qui;10;10.2;44;2.3;1986;1.8;0;0;outono;não;sim;792
qui;11;11.7;36;4.3;2000;2.28;0;0;outono;não;sim;926
qui;12;13.2;31;3.8;2000;2.58;0;0;outono;não;sim;967
qui;13;13.5;32;5;1990;2.56;0;0;outono;não;sim;1000
qui;14;13.4;32;4.9;2000;1.78;0;0;outono;não;sim;991
qui;15;13;39;3.7;2000;1.09;0;0;outono;não;sim;1054
qui;16;13.8;36;2.9;2000;0.98;0;0;outono;não;sim;1284
qui;17;13.2;36;3.6;2000;0.55;0;0;outono;não;sim;1685
qui;18;12.1;40;2.4;1854;0.18;0;0;outono;não;sim;2378
qui;19;11.1;43;2;2000;0;0;0;outono;não;sim;1614
qui;20;10.2;46;0.2;2000;0;0;0;outono;não;sim;1389
qui;21;9.3;52;1.5;2000;0;0;0;outono;não;sim;1398
qui;22;8.8;55;1.6;2000;0;0;0;outono;não;sim;1221
qui;23;8.4;60;1.5;2000;0;0;0;outono;não;sim;857
sex;0;8.2;61;1.3;2000;0;0;0;outono;não;sim;706
sex;1;7.6;63;1.2;2000;0;0;0;outono;não;sim;531
sex;2;7.1;61;0.6;2000;0;0;0;outono;não;sim;409
sex;3;6.5;69;0.3;1981;0;0;0;outono;não;sim;225
sex;4;6.2;71;1.1;2000;0;0;0;outono;não;sim;168
sex;5;6;72;1.3;2000;0;0;0;outono;não;sim;183
sex;6;5.8;67;1.1;2000;0;0;0;outono;não;sim;412
sex;7;5.3;73;0.7;2000;0.01;0;0;outono;não;sim;1142
sex;8;6;64;1.1;1920;0.42;0;0;outono;não;sim;1996
sex;9;8.6;50;0.8;1785;1.13;0;0;outono;não;sim;1106
sex;10;11.6;40;1.7;1991;1.77;0;0;outono;não;sim;877
sex;11;13;38;2.7;2000;2.3;0;0;outono;não;sim;959
sex;12;14.7;38;1;1884;2.55;0;0;outono;não;sim;1073
sex;13;15.8;36;1.5;1888;2.59;0;0;outono;não;sim;1110
sex;14;16.5;32;1.4;1841;2.43;0;0;outono;não;sim;1187
sex;15;17.1;33;2.1;1929;2.04;0;0;outono;não;sim;1322
sex;16;16.9;34;1.2;1942;1.47;0;0;outono;não;sim;1488
sex;17;16.3;39;1.7;1969;0.8;0;0;outono;não;sim;1902
sex;18;14.3;46;1.3;2000;0.16;0;0;outono;não;sim;2618
sex;19;12.9;50;1.4;2000;0;0;0;outono;não;sim;1804
sex;20;11.8;53;1.5;2000;0;0;0;outono;não;sim;1440
sex;21;11;60;1.1;1995;0;0;0;outono;não;sim;1292
sex;22;10.5;62;1.2;2000;0;0;0;outono;não;sim;1347
sex;23;9.8;66;0.5;1979;0;0;0;outono;não;sim;940
sab;0;9.1;69;0.9;1885;0;0;0;outono;não;sim;835
sab;1;8.5;70;0.2;1856;0;0;0;outono;não;sim;739
sab;2;8;74;0.5;1786;0;0;0;outono;não;sim;512
sab;3;7.6;78;0.7;1614;0;0;0;outono;não;sim;374
sab;4;7.1;79;1.2;1567;0;0;0;outono;não;sim;226
sab;5;6.7;81;1.1;1467;0;0;0;outono;não;sim;148
sab;6;6.6;80;1;1424;0;0;0;outono;não;sim;209
sab;7;6.2;83;0.8;1100;0.01;0;0;outono;não;sim;412
sab;8;7.4;70;0.5;1373;0.36;0;0;outono;não;sim;728
sab;9;10;56;1;1761;1.03;0;0;outono;não;sim;853
sab;10;12.6;50;1.4;1712;1.68;0;0;outono;não;sim;1037
sab;11;15.2;44;1.2;1301;2.16;0;0;outono;não;sim;1179
sab;12;16.6;36;0.7;1442;2.45;0;0;outono;não;sim;1402
sab;13;18.3;33;1.9;1324;2.53;0;0;outono;não;sim;1652
sab;14;19.3;27;1.3;1384;2.38;0;0;outono;não;sim;1712
sab;15;19.8;29;2;1246;1.97;0;0;outono;não;sim;1846
sab;16;19.4;29;1.2;1154;1.37;0;0;outono;não;sim;1916
sab;17;18.7;33;1.1;1164;0.7;0;0;outono;não;sim;1995
sab;18;16.5;38;1.6;1246;0.14;0;0;outono;não;sim;1695
sab;19;14.8;47;1.3;1111;0;0;0;outono;não;sim;1381
sab;20;13.8;52;1.6;1088;0;0;0;outono;não;sim;1261
sab;21;12.6;56;1.1;1053;0;0;0;outono;não;sim;1312
sab;22;11.7;60;0.5;1002;0;0;0;outono;não;sim;1147
sab;23;11;62;0.3;946;0;0;0;outono;não;sim;971
dom;0;10.4;59;0;971;0;0;0;outono;não;sim;811
dom;1;9.5;65;0.9;990;0;0;0;outono;não;sim;584
dom;2;9.1;68;0.3;921;0;0;0;outono;não;sim;429
dom;3;8.4;73;0.4;820;0;0;0;outono;não;sim;308
dom;4;7.9;76;1.3;771;0;0;0;outono;não;sim;185
dom;5;7.6;79;0.3;765;0;0;0;outono;não;sim;110
dom;6;7.2;80;0.7;729;0;0;0;outono;não;sim;150
dom;7;6.9;81;0.8;665;0.01;0;0;outono;não;sim;304
dom;8;7.5;72;1.1;697;0.34;0;0;outono;não;sim;556
dom;9;10.1;60;0.8;726;1.02;0;0;outono;não;sim;775
dom;10;13.3;47;0.5;818;1.67;0;0;outono;não;sim;847
dom;11;16.2;41;1;878;2.11;0;0;outono;não;sim;1056
dom;12;17.2;33;1.1;1258;2.28;0;0;outono;não;sim;1394
dom;13;18.1;32;1.5;1684;2.21;0;0;outono;não;sim;1593
dom;14;18.9;31;2.6;1936;2.37;0;0;outono;não;sim;1767
dom;15;20.1;32;2.4;1893;2;0;0;outono;não;sim;1948
dom;16;19.1;31;2.1;1960;1.27;0;0;outono;não;sim;2097
dom;17;18.2;43;2.3;1925;0.68;0;0;outono;não;sim;1990
dom;18;16.2;58;2.4;1991;0.12;0;0;outono;não;sim;1662
dom;19;15.1;60;2.9;1979;0;0;0;outono;não;sim;1377
dom;20;14.4;61;2.3;1945;0;0;0;outono;não;sim;1306
dom;21;13.8;66;2.4;1897;0;0;0;outono;não;sim;1261
dom;22;13.5;71;1.7;1711;0;0;0;outono;não;sim;1029
dom;23;13.2;73;1.2;1639;0;0;0;outono;não;sim;810
seg;0;12.6;78;1.3;1427;0;0;0;outono;não;sim;638
seg;1;12.2;80;1.4;1283;0;0;0;outono;não;sim;393
seg;2;11.8;82;0.7;1262;0;0;0;outono;não;sim;272
seg;3;11.3;85;0;907;0;0;0;outono;não;sim;171
seg;4;11;82;0.1;951;0;0;0;outono;não;sim;152
seg;5;11.1;79;0.3;1140;0;0;0;outono;não;sim;209
seg;6;11.2;81;0.2;1071;0;0;0;outono;não;sim;504
seg;7;11.5;81;0.8;960;0;0;0;outono;não;sim;1271
seg;8;12;77;0.4;891;0.12;0;0;outono;não;sim;2070
seg;9;12.8;74;0.5;831;0.31;0;0;outono;não;sim;1119
seg;10;14.1;66;0.6;827;0.58;0;0;outono;não;sim;837
seg;11;16.7;65;1.5;675;1.42;0;0;outono;não;sim;910
seg;12;19;60;1.8;513;2.11;0;0;outono;não;sim;1052
seg;13;19.7;52;2.1;512;1.83;0;0;outono;não;sim;1058
seg;14;20;48;2.1;586;1.72;0;0;outono;não;sim;1121
seg;15;20.4;43;1.7;690;1.43;0;0;outono;não;sim;1183
seg;16;20.3;44;2.2;793;1.09;0;0;outono;não;sim;1413
seg;17;19.3;49;2.8;966;0.55;0;0;outono;não;sim;1773
seg;18;18;66;2.3;554;0.1;0;0;outono;não;sim;2635
seg;19;16.9;74;1.8;366;0;0;0;outono;não;sim;1911
seg;20;15.9;81;2.8;250;0;0;0;outono;não;sim;1659
seg;21;15.5;86;1.3;178;0;0;0;outono;não;sim;1556
seg;22;14.8;83;1.5;227;0;0;0;outono;não;sim;1377
seg;23;14.1;74;1.5;486;0;0;0;outono;não;sim;914
ter;0;13.3;64;1.7;860;0;0;0;outono;não;sim;726
ter;1;12.4;65;1.1;1099;0;0;0;outono;não;sim;568
ter;2;11.7;70;1;1012;0;0;0;outono;não;sim;427
ter;3;11.5;61;1.4;1399;0;0;0;outono;não;sim;253
ter;4;11;69;0.6;1510;0;0;0;outono;não;sim;145
ter;5;10.2;70;1.5;1519;0;0;0;outono;não;sim;202
ter;6;10.1;71;0.2;1474;0;0;0;outono;não;sim;491
ter;7;10.2;68;0.4;1493;0;0;0;outono;não;sim;1216
ter;8;10.4;63;0.6;1367;0.19;0;0;outono;não;sim;2134
ter;9;11.8;55;0.7;1182;0.55;0;0;outono;não;sim;1177
ter;10;14.4;45;0.6;1206;1.28;0;0;outono;não;sim;854
ter;11;16.5;39;0.7;1351;1.68;0;0;outono;não;sim;914
ter;12;18.8;35;1.2;1057;2.06;0;0;outono;não;sim;1063
ter;13;19.4;31;2;1862;2.02;0;0;outono;não;sim;1108
ter;14;19.9;29;1.9;1833;2.09;0;0;outono;não;sim;1113
ter;15;19.9;31;2;1613;1.57;0;0;outono;não;sim;1203
ter;16;19.5;32;2.1;1436;1.1;0;0;outono;não;sim;1407
ter;17;18.4;38;1.8;1565;0.5;0;0;outono;não;sim;1811
ter;18;16.9;47;1.4;1637;0.11;0;0;outono;não;sim;2716
ter;19;15.5;63;1.7;1774;0;0;0;outono;não;sim;1867
ter;20;14.8;68;2;1502;0;0;0;outono;não;sim;1568
ter;21;14.3;72;1;1374;0;0;0;outono;não;sim;1618
ter;22;13.6;71;0.6;1457;0;0;0;outono;não;sim;1425
ter;23;12.9;78;0.6;1201;0;0;0;outono;não;sim;950
qua;0;12.3;75;1.2;1332;0;0;0;outono;não;sim;739
qua;1;11.5;74;1.2;1305;0;0;0;outono;não;sim;600
qua;2;10.8;77;0.3;1268;0;0;0;outono;não;sim;381
qua;3;10.2;80;0.3;1191;0;0;0;outono;não;sim;239
qua;4;9.7;76;0;1308;0;0;0;outono;não;sim;157
qua;5;9.2;77;0;1278;0;0;0;outono;não;sim;210
qua;6;8.8;77;0.2;1077;0;0;0;outono;não;sim;503
qua;7;8.6;77;0.7;965;0;0;0;outono;não;sim;1213
qua;8;9.2;68;0.2;952;0.28;0;0;outono;não;sim;2202
qua;9;11.2;63;1.1;656;0.88;0;0;outono;não;sim;1200
qua;10;14;58;1.6;841;1.53;0;0;outono;não;sim;842
qua;11;15.5;25;2.5;1727;2.1;0;0;outono;não;sim;961
qua;12;16.2;29;2.5;1935;2.45;0;0;outono;não;sim;1088
qua;13;17.7;25;2.1;1917;2.48;0;0;outono;não;sim;1115
qua;14;18.3;24;1.7;1983;2.4;0;0;outono;não;sim;1083
qua;15;18.3;21;2.7;2000;2.02;0;0;outono;não;sim;1175
qua;16;18;26;2.1;2000;1.45;0;0;outono;não;sim;1409
qua;17;16.9;34;2.5;2000;0.74;0;0;outono;não;sim;1896
qua;18;14.6;39;2.3;2000;0.11;0;0;outono;não;sim;2445
qua;19;13.2;42;1.3;2000;0;0;0;outono;não;sim;1819
qua;20;12.2;47;1.1;2000;0;0;0;outono;não;sim;1558
qua;21;10.8;53;0.9;2000;0;0;0;outono;não;sim;1493
qua;22;9.9;50;0.1;2000;0;0;0;outono;não;sim;1278
qua;23;9.7;56;0.7;2000;0;0;0;outono;não;sim;896
qui;0;9.2;64;0.7;2000;0;0;0;outono;não;sim;694
qui;1;9;66;0.7;2000;0;0;0;outono;não;sim;579
qui;2;8.7;71;0.8;2000;0;0;0;outono;não;sim;385
qui;3;8.6;74;0.6;1985;0;0;0;outono;não;sim;244
qui;4;8.1;78;0.6;2000;0;0;0;outono;não;sim;165
qui;5;7.8;81;1.1;2000;0;0;0;outono;não;sim;185
qui;6;7.6;82;0.3;1933;0;0;0;outono;não;sim;458
qui;7;7.7;81;0.4;1992;0;0;0;outono;não;sim;1191
qui;8;8.5;77;0.5;1995;0.21;0;0;outono;não;sim;2154
qui;9;10.9;60;0.9;1997;0.93;0;0;outono;não;sim;1165
qui;10;13.7;57;1.2;2000;1.33;0;0;outono;não;sim;864
qui;11;15;52;1.4;2000;1.5;0;0;outono;não;sim;917
qui;12;16.8;50;1.6;2000;1.94;0;0;outono;não;sim;1132
qui;13;18.1;43;2.2;2000;2.3;0;0;outono;não;sim;1152
qui;14;18.7;39;1.3;2000;1.66;0;0;outono;não;sim;1122
qui;15;19;38;1.9;2000;1.72;0;0;outono;não;sim;1203
qui;16;18.5;40;1.8;2000;1.28;0;0;outono;não;sim;1473
qui;17;16.9;44;1.6;2000;0.44;0;0;outono;não;sim;1804
qui;18;15.7;45;2.5;2000;0.06;0;0;outono;não;sim;2499
qui;19;14.9;49;2.1;2000;0;0;0;outono;não;sim;1878
qui;20;13.8;56;1.9;2000;0;0;0;outono;não;sim;1528
qui;21;12.6;60;0.5;2000;0;0;0;outono;não;sim;1466
qui;22;11.6;61;0.2;2000;0;0;0;outono;não;sim;1302
qui;23;10.9;64;0.2;2000;0;0;0;outono;não;sim;944
sex;0;10.3;67;1.5;2000;0;0;0;outono;não;sim;783
sex;1;9.8;68;1.7;2000;0;0;0;outono;não;sim;653
sex;2;9.2;72;1.5;2000;0;0;0;outono;não;sim;433
sex;3;8.5;74;1.3;2000;0;0;0;outono;não;sim;262
sex;4;8.1;76;0.3;2000;0;0;0;outono;não;sim;184
sex;5;7.7;73;0;2000;0;0;0;outono;não;sim;162
sex;6;7.2;77;0.5;2000;0;0;0;outono;não;sim;491
sex;7;7.3;72;0.4;2000;0;0;0;outono;não;sim;1188
sex;8;7.9;63;0.6;2000;0.3;0;0;outono;não;sim;2113
sex;9;11.1;53;1;2000;1.05;0;0;outono;não;sim;1191
sex;10;13.8;44;1.5;1953;1.66;0;0;outono;não;sim;850
sex;11;16.4;35;1.1;2000;2.13;0;0;outono;não;sim;981
sex;12;17.4;33;1.1;2000;2.39;0;0;outono;não;sim;1161
sex;13;18.9;33;1.8;2000;2.43;0;0;outono;não;sim;1190
sex;14;19.8;32;2.3;1978;2.25;0;0;outono;não;sim;1221
sex;15;19.7;30;3;1971;1.89;0;0;outono;não;sim;1390
sex;16;19.3;29;2.8;2000;1.34;0;0;outono;não;sim;1527
sex;17;18.5;35;2.2;2000;0.68;0;0;outono;não;sim;1939
sex;18;16.6;40;2.4;2000;0.11;0;0;outono;não;sim;2631
sex;19;15.3;53;2.4;2000;0;0;0;outono;não;sim;1769
sex;20;14.2;56;1.8;2000;0;0;0;outono;não;sim;1512
sex;21;13.3;56;1.1;2000;0;0;0;outono;não;sim;1457
sex;22;12.3;65;1.7;2000;0;0;0;outono;não;sim;1331
sex;23;11.7;70;1.7;2000;0;0;0;outono;não;sim;1018
sab;0;11.3;71;1.2;1997;0;0;0;outono;não;sim;891
sab;1;10.9;72;0;1966;0;0;0;outono;não;sim;774
sab;2;10.1;78;0.1;1887;0;0;0;outono;não;sim;522
sab;3;9.5;77;0.4;1611;0;0;0;outono;não;sim;386
sab;4;8.9;75;0.4;1877;0;0;0;outono;não;sim;246
sab;5;8.1;76;0.6;1309;0;0;0;outono;não;sim;154
sab;6;7.5;79;0.6;1025;0;0;0;outono;não;sim;219
sab;7;7;82;0.5;867;0;0;0;outono;não;sim;427
sab;8;7.8;70;1.4;1034;0.29;0;0;outono;não;sim;784
sab;9;10.4;60;1.3;1326;0.99;0;0;outono;não;sim;921
sab;10;13;49;0.5;1685;1.61;0;0;outono;não;sim;997
sab;11;16.2;39;1.6;1580;2.05;0;0;outono;não;sim;1175
sab;12;17.7;33;2.2;1556;2.37;0;0;outono;não;sim;1407
sab;13;19.4;26;1.1;1942;2.45;0;0;outono;não;sim;1585
sab;14;20;22;1.6;1950;2.29;0;0;outono;não;sim;1649
sab;15;21.3;24;1.5;1832;1.91;0;0;outono;não;sim;1760
sab;16;20.9;20;2;1976;1.35;0;0;outono;não;sim;1813
sab;17;19.2;23;1.5;2000;0.62;0;0;outono;não;sim;1949
sab;18;16.6;41;2.4;1811;0.04;0;0;outono;não;sim;1707
sab;19;14.6;48;1.9;1998;0;0;0;outono;não;sim;1407
sab;20;13.7;51;1;1954;0;0;0;outono;não;sim;1270
sab;21;13.3;55;2;1554;0;0;0;outono;não;sim;1249
sab;22;12.7;58;0;1480;0;0;0;outono;não;sim;1141
sab;23;11.7;58;0;1567;0;0;0;outono;não;sim;922
dom;0;11.2;62;0;1613;0;0;0;outono;não;sim;848
dom;1;10.6;60;0.5;1642;0;0;0;outono;não;sim;622
dom;2;9.8;63;0.6;1591;0;0;0;outono;não;sim;428
dom;3;9.2;68;0.4;1538;0;0;0;outono;não;sim;342
dom;4;8.8;71;0.9;1516;0;0;0;outono;não;sim;206
dom;5;8.2;73;1.3;1305;0;0;0;outono;não;sim;146
dom;6;7.6;75;0.6;1181;0;0;0;outono;não;sim;172
dom;7;7.2;76;0.5;1113;0;0;0;outono;não;sim;315
dom;8;7.9;67;1.1;1210;0.28;0;0;outono;não;sim;534
dom;9;10.5;56;1.2;1741;0.98;0;0;outono;não;sim;679
dom;10;13.4;46;0.8;1718;1.61;0;0;outono;não;sim;936
dom;11;16.8;38;1.5;1326;2.07;0;0;outono;não;sim;1055
dom;12;18.4;28;1.9;1690;2.33;0;0;outono;não;sim;1417
dom;13;19.3;24;1.5;1745;2.4;0;0;outono;não;sim;1519
dom;14;20.1;23;2.3;1896;2.23;0;0;outono;não;sim;1642
dom;15;20.9;23;1.5;1892;1.87;0;0;outono;não;sim;1891
dom;16;20.2;24;2.5;1881;1.31;0;0;outono;não;sim;1976
dom;17;18.8;24;2.1;2000;0.63;0;0;outono;não;sim;1883
dom;18;16.2;41;1.4;1907;0.06;0;0;outono;não;sim;1618
dom;19;14.9;46;1.4;1455;0;0;0;outono;não;sim;1464
dom;20;13.8;52;1.6;1341;0;0;0;outono;não;sim;1306
dom;21;13;49;1;1702;0;0;0;outono;não;sim;1158
dom;22;12.2;57;0;1544;0;0;0;outono;não;sim;1025
dom;23;11.8;56;0;1655;0;0;0;outono;não;sim;724
seg;0;11.4;56;0.2;1778;0;0;0;outono;não;sim;623
seg;1;10.7;57;0.9;1828;0;0;0;outono;não;sim;372
seg;2;10.5;57;0.2;1837;0;0;0;outono;não;sim;253
seg;3;10.2;60;1;1796;0;0;0;outono;não;sim;175
seg;4;10;62;0.6;1759;0;0;0;outono;não;sim;110
seg;5;9.4;65;0.8;1659;0;0;0;outono;não;sim;202
seg;6;9.2;65;0.8;1689;0;0;0;outono;não;sim;513
seg;7;8.9;67;0.8;1557;0;0;0;outono;não;sim;1244
seg;8;9.7;58;0.6;1559;0.22;0;0;outono;não;sim;2111
seg;9;11.9;50;1.1;1529;0.75;0;0;outono;não;sim;1104
seg;10;14.6;43;0.7;1339;1.35;0;0;outono;não;sim;817
seg;11;16.7;37;0.7;1074;1.74;0;0;outono;não;sim;941
seg;12;18.2;34;1;758;2.03;0;0;outono;não;sim;1034
seg;13;19.4;35;1.2;678;1.73;0;0;outono;não;sim;1064
seg;14;20.6;30;2.2;839;1.69;0;0;outono;não;sim;1122
seg;15;20.2;31;1.6;855;1.25;0;0;outono;não;sim;1167
seg;16;19.7;34;1.6;688;0.88;0;0;outono;não;sim;1464
seg;17;18.9;35;1.7;720;0.41;0;0;outono;não;sim;1904
